island,source,background,local_rms,ra_str,dec_str,ra,err_ra,dec,err_dec,peak_flux,err_peak_flux,int_flux,err_int_flux,a,err_a,b,err_b,pa,err_pa,flags,residual_mean,residual_std,uuid,psf_a,psf_b,psf_pa
1,0,0.0,0.5,02:02:45.33,-15:29:59.98,30.68888828057558,4.6414929293883205e-05,-15.499995264407797,4.6263546119362786e-05,40.69353898848854,0.48320593888864966,41.2757710229794,0.5633800855286708,30.222183537142445,0.1437500653341866,30.208664796547062,0.14385775583790789,-83.38102073042752,20.163106030386366,0,-0.07018144050199845,0.09169705519716198,891b4ec7-8b55-471e-9287-a7a0b944c319,30.001128126529604,30.001988387180564,-0.18405728929752838
2,0,0.0,0.5,02:03:12.00,-15:29:59.98,30.800000408542658,4.1305763458129756e-05,-15.499995286774231,4.11709884424738e-05,45.69267709387809,0.4833518346240933,46.240822485087854,0.5628085590592927,30.18807576121629,0.1284304089573568,30.174581370930344,0.1285131914533015,85.5375229808489,17.211380650608856,0,-0.08566676801795362,0.09009945324649742,a35722d7-768a-4643-94ed-6bc49932c4ef,30.001129815323303,30.002686320169396,-0.2137475813419121
3,0,0.0,0.5,02:00:32.00,-15:29:59.96,30.133323725526843,0.0001209806458414523,-15.499989686431501,0.00012153318595053976,15.658861059198847,0.48175765314777114,16.22548284428008,0.5751815191571036,30.623839448578376,0.3820105780740752,30.453527504857234,0.3785403945750694,0.3611763704707876,3.719911647793365,0,-0.05323073038871802,0.07413631339742295,67ecc0f1-0b1b-4322-abb3-65d4ccdc5490,30.001123445355844,30.000070527443334,-0.0356199091699363
4,0,0.0,0.5,02:00:58.67,-15:29:59.98,30.24444193694601,9.17378647498779e-05,-15.49999561212374,9.171752059700111e-05,20.6453758978597,0.4823243763673611,21.21726025630486,0.5709557419238966,30.44289816718473,0.2876567455697742,30.38385145959821,0.2867411527153918,1.4204512523103412,8.200787839674007,0,-0.06579200978705678,0.0795783625787321,1984e0db-5bc0-4d80-978d-066646daf8e0,30.001123899642526,30.00024455630317,-0.06530748573587276
5,0,0.0,0.5,02:01:25.33,-15:29:59.98,30.35555990083823,7.36656767262074e-05,-15.4999935452452,7.350422541385626e-05,25.70823334269935,0.482549693134623,26.33332608571806,0.5691075823561498,30.37014905658618,0.23006936441843387,30.356585870597932,0.22989928347671582,-3.3266520928425423,29.99039150080421,0,-0.061915777953503406,0.08465337053802405,79bd28ab-c736-4483-b4cf-ec757282f4a7,30.001124569344015,30.00052336596387,-0.09499542677842793
6,0,0.0,0.5,02:01:52.00,-15:30:00.01,30.466670967634226,6.168537624770272e-05,-15.500002432000182,6.156622455577576e-05,30.612632856141623,0.4831225406644003,31.091568765337414,0.564710561473937,30.24410125794566,0.19230793767290164,30.225479301217852,0.19209677611287812,3.7813405258646933,17.156728395192395,0,-0.0532416765668275,0.0710829392447858,fa67a2f7-2b77-49ff-b634-a4708bf78aa4,30.00112554048129,30.000906934137703,-0.12468226668113208
7,0,0.0,0.5,02:02:18.67,-15:30:00.01,30.577774523651183,5.2945671140675934e-05,-15.500002093184694,5.2694969449262885e-05,35.722866509200664,0.48308739768352355,36.30307084449538,0.5653391940079809,30.266939144171367,0.16495191814216484,30.22091241592674,0.165340906992485,-89.952614803759,6.019814356818876,0,-0.04838445433516457,0.07430519814680665,e994a1a0-15c7-4dd4-b505-1e4ba8e7aa8d,30.001126721899823,30.001395244587076,-0.1543679143038735
8,0,0.0,0.5,01:59:38.66,-15:30:00.05,29.91110414437524,0.0003409622485135718,-15.500014606111433,0.0003363868264543157,5.713688995966146,0.4793501891878246,6.241933078127278,0.6069289312180514,31.481436414020177,1.0814082732644652,31.232537149538313,1.098093291024142,-89.56794450313232,7.2036358822011595,0,0.0032248225457021246,0.027508854029070044,dbf64e19-2821-4794-89eb-652abb229004,30.00112345776876,30.00003679158589,0.023750193832052513
9,0,0.0,0.5,02:00:05.33,-15:30:00.01,30.022217704630748,0.00017820589164306913,-15.500002110863969,0.0001777830543723269,10.73287966070725,0.4817843174675693,11.275444341874088,0.584834951901894,30.75461381548903,0.5651982858700993,30.744390778819245,0.5648630968108245,4.040825960952547,102.56996290247254,0,0.0049177320986544225,0.030076536185206296,fa94391c-4bb4-4ed3-8237-daa38f2be2aa,30.001123325709994,30.000001279185618,-0.005935867369367703
10,0,0.0,0.5,02:01:52.00,-15:27:20.01,30.466668165234406,6.066095450737421e-05,-15.455558725041966,6.044091778711902e-05,31.181547006457745,0.4829474422411418,31.74953182877882,0.5662809633140617,30.28294877756809,0.18922701296907107,30.262907556390964,0.18944583088012587,89.07881722886434,15.679121503510965,0,-0.06605318417108351,0.08244509098323029,35bf9320-f7c0-4d0b-b648-51f096eddb53,30.000932967482132,30.000907316411947,-0.12433264361297466
