island,source,background,local_rms,ra_str,dec_str,ra,err_ra,dec,err_dec,peak_flux,err_peak_flux,int_flux,err_int_flux,a,err_a,b,err_b,pa,err_pa,flags,residual_mean,residual_std,uuid,psf_a,psf_b,psf_pa
1,0,0.0,0.5,02:03:12.00,-15:29:59.98,30.800000408545582,4.130570330108436e-05,-15.499995286764893,4.117104861478538e-05,45.69267712471475,0.48335183488193467,46.24082239183059,0.5628316287571848,30.188046539730994,0.1284521949880707,30.174610513733565,0.12853445998698304,85.66876633725036,17.316061072337646,0,-0.08564640088112324,0.09010081870991506,1d82653d-8b2d-43d5-a641-6df3e451b9a7,30.00112981533619,30.002686320183034,-0.2137475813888349
2,0,0.0,0.5,02:03:12.00,-15:27:20.01,30.799998563241132,4.084974439115802e-05,-15.455557596032408,4.076394606400413e-05,46.18281801033136,0.4833309269725915,46.75732079852413,0.5633484689929832,30.194448651981027,0.12747571827170628,30.181238016345244,0.12737081282212676,-2.185698924539647,14.387467618739347,0,-0.059519549293494116,0.07874607023109395,be876c9e-47ad-443a-a35e-c30db5443f27,30.00093687456555,30.002687467998047,-0.2131490817591656
3,0,0.0,0.5,02:03:12.00,-15:24:40.01,30.79999890158386,4.041857157001286e-05,-15.411112793195176,4.034158299326407e-05,46.664055360812924,0.48335532076058185,47.22384699541282,0.5630776465572681,30.189704355390283,0.12610352109237072,30.17258291379544,0.12597590100083836,2.179321665907105,10.878599549506513,0,-0.06898239185148339,0.08975239153971434,5890f7b5-4346-4e6e-8105-ce49b905ddf1,30.00076195904092,30.002688627636584,-0.21255094113252887
4,0,0.0,0.5,02:03:12.00,-15:21:59.99,30.799999424188133,4.0009731424419555e-05,-15.366664315326803,3.987656284465402e-05,47.15913725717849,0.48342038389992603,47.67770938559792,0.5626408696855001,30.173735868125164,0.12466344112223157,30.158562869780294,0.12475845896714219,88.11895959696852,15.706104240245438,0,-0.06085721425456838,0.08145188922013703,3194bad4-2347-4b8a-b5f4-08df1dd6924c,30.0006050882534,30.002689785750956,-0.21195267140039062
5,0,0.0,0.5,02:03:12.00,-15:19:19.99,30.799998233284512,3.9538471125589414e-05,-15.322219442869892,3.9441344421575764e-05,47.71290252621398,0.4833717506648466,48.2756256129867,0.5630585614434529,30.18007890468228,0.12335176359381192,30.175878270506587,0.12330147071568508,1.2937909483857122,31.329941726065293,0,-0.06148587870293371,0.0771153128716285,1c9e5edf-aecc-4dcb-9174-b854440acdd7,30.000466287470047,30.002690929139128,-0.21135386898257746
6,0,0.0,0.5,02:03:12.00,-15:16:40.01,30.799999885823176,3.9141377954549694e-05,-15.277780099784373,3.904768244389345e-05,48.154462330080335,0.4835391591276293,48.59677605164152,0.5608134075217446,30.1422335330658,0.1212282966423194,30.135745632877182,0.12117850846402121,-7.072585839896496,24.443408717897398,0,-0.06196432872291357,0.08326456727571349,0b6c2510-067c-4b66-bf89-3773584bb2a4,30.0003455567274,30.002692088575643,-0.2107557647040062
7,0,0.0,0.5,02:02:45.33,-15:16:40.00,30.68888920000629,4.372483996895303e-05,-15.277778258245936,4.367000345517624e-05,43.146154550405555,0.48324427221982813,43.73954199976547,0.563950678538064,30.22307384045297,0.13655593706740213,30.190467363832965,0.13629509095883177,-2.707668710517884,6.657465828238923,0,-0.060463149157046266,0.08081333464506242,fc23b0d6-84f4-402a-b01b-5f1c03bea275,30.000344630511997,30.001992668526402,-0.18148138013394147
8,0,0.0,0.5,02:03:12.00,-15:13:60.00,30.80000027045473,3.876086254994124e-05,-15.233333088260716,3.864957041521677e-05,48.65527084123565,0.4834728978357259,49.152566245440454,0.562266951136856,30.156949154590546,0.12082523660224474,30.15184558405677,0.12085312765120983,88.22126965794527,73.60029063551346,0,-0.05332288295440003,0.075208436314142,bf4a806a-c21c-4c3f-8af3-1d6c10ddf667,30.000242861136677,30.002693236636613,-0.21015709462094118
9,0,0.0,0.5,02:02:45.33,-15:11:20.00,30.68888598938739,4.273531781893122e-05,-15.188889861798565,4.260919940968222e-05,44.159189099358386,0.48335727747191454,44.69346758504111,0.5625249101705777,30.185461551552464,0.13258807808758635,30.178581936261097,0.13261666364891844,-84.20878505001957,45.90509457294876,0,-0.04074808006758615,0.0785165388307133,bc0853aa-d066-405f-b4b8-cbf15b31bfb2,30.000157609005264,30.001994344603755,-0.1804492917932499
10,0,0.0,0.5,02:03:12.00,-15:11:19.99,30.799999645149775,3.83657528489496e-05,-15.188886176429229,3.8247909442290506e-05,49.17991285871244,0.4833948865025958,49.740075869581304,0.5622631087238221,30.17702947845906,0.11909308717644239,30.166577093810744,0.11912871936912153,-84.71455565162931,25.894397360961996,0,-0.07414154288929134,0.08424642561186897,5c1811f6-a232-417f-b0b5-886ac5ae5b3f,30.000158222989004,30.002694374849657,-0.20955803448428692
