island,source,background,local_rms,ra_str,dec_str,ra,err_ra,dec,err_dec,peak_flux,err_peak_flux,int_flux,err_int_flux,a,err_a,b,err_b,pa,err_pa,flags,residual_mean,residual_std,uuid,psf_a,psf_b,psf_pa
81,0,0.0,0.5,02:00:32.00,-15:08:39.99,30.133337178494102,9.652867497984988e-05,-15.144442820758172,9.614808785762818e-05,19.659486690429922,0.48238352387706035,20.206467131635353,0.5712419522338913,30.43001488512494,0.3019957863780565,30.399111010253517,0.30193972846353057,89.18080358029789,16.258717680182954,0,-0.026816291472811032,0.06968483143187292,e827730b-abd6-4b17-9437-a5c3ce56d9bd,30.000089882257587,30.000070790692096,-0.034825479608876456
82,0,0.0,0.5,02:03:12.00,-15:06:00.00,30.7999980214172,3.755677263814344e-05,-15.100001000196112,3.74900955488755e-05,50.214842312097716,0.48335902596915625,50.812345667819365,0.562420851695232,30.187151861810857,0.11666482581507966,30.17152131391838,0.11654629772009853,5.661815462328894,10.608637636919624,0,-0.12591859934478816,0.09359367400481372,816f137b-e405-4554-b9a4-6c141606b982,30.000043124809817,30.002696639455255,-0.20835955765973216
82,1,0.0,0.5,02:03:07.20,-15:06:07.19,30.780000392408773,3.7560312503274214e-05,-15.101998131639885,3.748673995040974e-05,40.186328230664614,0.48335902596915625,40.777953049343324,0.5385483518758736,30.228108314450647,0.11661601169233157,30.214570068333767,0.11649772151766842,5.895744149962802,10.609379892719298,0,-0.12591859934478816,0.09359367400481372,0a581bb9-e3d1-462d-ba31-35de8c39b6ca,30.000044855024843,30.00256273393088,-0.20317681686617536
83,0,0.0,0.5,02:02:45.33,-15:06:00.01,30.688890864433798,4.179370951091968e-05,-15.100001429917437,4.169794363484414e-05,45.133766132062505,0.48336751189885074,45.664399898218996,0.5630250695196493,30.181068309173604,0.1304001888278915,30.17265908390659,0.13032095527974222,-1.6895956776951206,20.992673380755726,0,-0.10501237567992104,0.09403513998647982,54c77e60-deeb-4835-91a7-aaf0ef813efc,30.000042803188286,30.0019960589739,-0.17941888391028324
84,0,0.0,0.5,02:00:05.33,-15:06:00.03,30.022221587568385,0.00012548840181601315,-15.100007216453317,0.0001249875915281251,15.199300724107301,0.481202731525869,15.87537869420195,0.5786790814106452,30.674790805169536,0.391363655435153,30.645168519811833,0.3919667866676111,84.81303505764075,22.088865149593612,0,-0.061747141471188996,0.08623226561692732,ac64a67f-aaa2-403d-a7f4-218eddac1f50,30.00004189222278,30.00000128624276,-0.005787266510089148
85,0,0.0,0.5,02:00:32.00,-15:05:60.00,30.133332734549956,9.399616772934232e-05,-15.099999196595286,9.364845712411807e-05,20.192307945596827,0.48224123573535177,20.776937339385583,0.5716173255876036,30.442308786183858,0.293728157170961,30.420204002653147,0.29406891073951946,-89.4431365630813,22.181080703946957,0,-0.06645972306914782,0.08040166214010477,8ec63dde-21a4-48c1-98cf-f12a321ae3b4,30.00004191848352,30.000070816534937,-0.03472447374777245
86,0,0.0,0.5,02:00:58.67,-15:06:00.03,30.244441944073717,7.510391286843818e-05,-15.10000926074257,7.49278329461589e-05,25.21865299773489,0.48254272506495516,25.83441100749755,0.5693162182100552,30.368710902622237,0.23478218186902275,30.35966594922163,0.23465910065207315,-1.8389250593048463,42.31192168158455,0,-0.06533882488899691,0.08124690411658532,3f831feb-521e-4dfc-a20d-4a979d0e331d,30.000042007986114,30.00024550909549,-0.06366146411850325
87,0,0.0,0.5,02:01:25.33,-15:05:59.99,30.355559500659083,6.25625206174796e-05,-15.099998020405652,6.242603719641693e-05,30.21025679973484,0.48296557010621866,30.754859183734524,0.5658399373646548,30.27579684185148,0.19497755098726707,30.26317276912897,0.1948360321798528,-4.32037949360736,24.900709919965585,0,-0.057243363521526286,0.07372088769015919,f670546a-8d4c-4120-b2a5-26519b4154d1,30.000042126518668,30.00052539221635,-0.09260098485583443
88,0,0.0,0.5,02:01:52.00,-15:05:59.99,30.466666927907625,5.374152030801754e-05,-15.099998286285565,5.351326523417299e-05,35.17757697808092,0.48312988371372173,35.72520666147713,0.56498811579782,30.250705467467384,0.16747401328928943,30.215488265256674,0.16778654818107547,89.02635763764825,8.13272981322414,0,-0.054600552144691755,0.07552285472533397,f5d0236a-05be-4d28-9985-2280307b7954,30.00004230301591,30.000910421155577,-0.12153856528810313
89,0,0.0,0.5,02:02:18.67,-15:05:59.98,30.577774920634713,4.6990556228337636e-05,-15.099994446951927,4.680448001614934e-05,40.19963315593776,0.48326717527776686,40.744242600110574,0.563876983556313,30.217863650617964,0.1463217174068185,30.188656740689613,0.14653717769671648,87.33501581766912,8.756428566417283,0,-0.03782295682164293,0.08200289140152049,a37be0b2-09be-46e6-8fd0-2af0cd7c9d1f,30.00004252402873,30.001400625904132,-0.15047710592191826
