island,source,background,local_rms,ra_str,dec_str,ra,err_ra,dec,err_dec,peak_flux,err_peak_flux,int_flux,err_int_flux,a,err_a,b,err_b,pa,err_pa,flags,residual_mean,residual_std,uuid,psf_a,psf_b,psf_pa
41,0,0.0,0.5,02:03:12.00,-15:06:00.00,30.7999980214188,3.755677363050656e-05,-15.100001000195542,3.749009450260132e-05,50.214842316340096,0.4833590260472184,50.81234561832614,0.5624225341803484,30.18715077526693,0.1166662511149648,30.17152236431204,0.11654773583133463,5.6549698297208515,10.60989050073404,0,-0.12591765136989524,0.09359384493037294,7f3237f2-11fb-4c70-9851-6bfd2446a8dc,30.000043124829087,30.00269663945526,-0.20835955770682124
41,1,0.0,0.5,02:03:07.20,-15:06:07.19,30.78000039240944,3.756031350590328e-05,-15.101998131641013,3.748673892367549e-05,40.18632822859998,0.4833590260472184,40.77795301808973,0.5385518599315181,30.228100461107783,0.11662045843832473,30.214577886531092,0.11650217814867928,5.875227392032315,10.610636405500514,0,-0.12591765136989524,0.09359384493037294,916362b7-ef5b-46f3-9ebf-0f09de15f23f,30.000044855011918,30.002562733930716,-0.20317681679557795
42,0,0.0,0.5,02:02:45.33,-15:06:00.01,30.68889086443574,4.1793704196643425e-05,-15.100001429915983,4.169794895148016e-05,45.133766132490095,0.4833675118925267,45.66439989880934,0.5630301793541224,30.181069442775634,0.13040502443520044,30.1726579809751,0.13032575754471012,-1.6070039148676223,20.98401732409642,0,-0.1050040425335754,0.09403512815889507,4da2b776-c278-41e9-8ca7-78a8dc311a88,30.00004280322049,30.00199605896174,-0.17941888405158332
43,0,0.0,0.5,02:01:25.33,-15:05:59.99,30.355559500659105,6.256252261929257e-05,-15.09999802040562,6.242603516604106e-05,30.21025679952202,0.48296557011245755,30.754859182026475,0.5658400701446171,30.275796067788193,0.19497772962853874,30.263173541439055,0.19483622699606537,-4.3196374110559494,24.903641206761222,0,-0.057243565734880826,0.07372090898299075,d7666ddf-4f5d-49fd-bd5f-cf3026b4fd54,30.000042126537913,30.000525392253376,-0.09260098492655149
44,0,0.0,0.5,02:01:52.00,-15:05:59.99,30.46666692790904,5.37415171393358e-05,-15.099998286283991,5.351326837654824e-05,35.17757698317355,0.48312988375182986,35.725206649537704,0.5649873294536379,30.25070434192592,0.16747307422030056,30.215489370013785,0.16778558966036658,89.00484063766702,8.133181466877485,0,-0.054601156005368745,0.07552298744309241,d4d80213-b3ab-4c7d-aa7b-3be4ec471574,30.000042303028636,30.00091042121746,-0.1215385652409358
45,0,0.0,0.5,02:02:18.67,-15:05:59.98,30.577774920623096,4.6990540470476515e-05,-15.099994446950614,4.6804495699603876e-05,40.19963317755328,0.48326717549277776,40.74424253784739,0.5638864098100934,30.217853152773483,0.1463317767054572,30.188667192036295,0.14654706678685722,87.42543970604326,8.76361653781614,0,-0.03781845907817456,0.08200363342322663,78c2e813-97da-4426-8062-395aa3cc3d91,30.00004252401584,30.001400625916652,-0.1504771058512818
1,0,0.0,0.5,02:02:45.33,-15:29:59.98,30.688888280583786,4.6414855020627446e-05,-15.499995264403893,4.626362051318722e-05,40.69353899319436,0.4832059388202906,41.275770983001564,0.5634013416556406,30.222138590408804,0.14377268893499423,30.20870967537879,0.14387975715102772,-83.45592881367732,20.30331427014697,0,-0.07019972820524728,0.09169716535290078,58e7ac10-e699-489c-95b3-5e88bb27cfca,30.00112812652324,30.00198838715645,-0.18405728932114032
2,0,0.0,0.5,02:03:12.00,-15:29:59.98,30.800000408545543,4.130570413945047e-05,-15.499995286765017,4.117104777634495e-05,45.6926771242923,0.4833518348783837,46.240822393116524,0.5628313149234464,30.18804694447087,0.1284518985849768,30.174610110067995,0.12853417072385287,85.66695283126444,17.314603445543064,0,-0.08564668086665982,0.09010079988789994,8ea25db1-ab7a-437d-9788-864cf0ed8bb1,30.001129815317046,30.00268632018306,-0.2137475814124546
3,0,0.0,0.5,02:01:52.00,-15:30:00.01,30.46667096763164,6.168578674255121e-05,-15.500002431983342,6.156581217098278e-05,30.61263291353181,0.4831225418763993,31.09156850939351,0.5647717746255388,30.2439452489408,0.192391229076496,30.225634906392553,0.19218354039011296,3.3908407410900003,17.474665764645895,0,-0.05324645611667853,0.07108704968723038,c3d519dd-b8c1-4d84-af8e-c83ebb0e5afe,30.001125540487717,30.000906934152432,-0.12468226670468054
4,0,0.0,0.5,02:02:18.67,-15:30:00.01,30.577774523651293,5.294565443152593e-05,-15.500002093185378,5.269498613813539e-05,35.72286651591612,0.48308739785847704,36.303070810966496,0.5653390237562553,30.266932866839845,0.16495178107909575,30.22091865093705,0.1653406410521653,-89.93367278445764,6.021679598338152,0,-0.048386280694080255,0.07430578568625558,4de8dd2d-7e1f-49bb-b95c-21883f8cc3e3,30.001126721861354,30.001395244636214,-0.154367914233435
