island,source,background,local_rms,ra_str,dec_str,ra,err_ra,dec,err_dec,peak_flux,err_peak_flux,int_flux,err_int_flux,a,err_a,b,err_b,pa,err_pa,flags,residual_mean,residual_std,uuid,psf_a,psf_b,psf_pa
21,0,0.0,0.5,02:02:18.67,-15:24:40.00,30.577778318674472,5.1458398433809757e-05,-15.411110865355782,5.134509853554903e-05,36.68842793787007,0.4831921646330214,37.22172515131928,0.5644557589610466,30.22418016418973,0.1606911890722933,30.212494283355767,0.1605761913220419,0.7531645447708057,21.57278565926763,0,-0.059402808564868965,0.07747161337683292,c665ebf9-f365-439e-a593-5abe55a33172,30.00075939978535,30.001396469461255,-0.15350491321833012
22,0,0.0,0.5,02:02:45.33,-15:24:40.00,30.6888895542786,4.530472515015432e-05,-15.41111120024603,4.514036202962757e-05,41.66716709655205,0.4833594731796648,42.16664674122846,0.5632045166416868,30.191359676373835,0.14120844483835882,30.16996070283209,0.14135835822064055,89.8981417915395,11.677788176032927,0,-0.05586946862017059,0.07364752074168612,89dfb03e-ea6c-4294-9c53-5e0dee38ad8f,30.000760573592718,30.00199011158086,-0.18302752914180404
23,0,0.0,0.5,02:00:05.33,-15:24:39.96,30.02222832912177,0.00016300161849545713,-15.411101261985966,0.00016334490426928028,11.701414658630746,0.4812974437293004,12.303951477837327,0.5843917379434947,30.83684744886426,0.5157534283516635,30.689494995152614,0.5175130939763051,0.0111473739088557,5.803092202986163,0,-0.002745568309935338,0.04777335110986326,97b3c2b4-4871-4d56-b81a-507899c8b2fd,30.00075659059702,30.00000128225334,-0.005905462705808887
24,0,0.0,0.5,02:00:32.00,-15:24:39.98,30.133348180251062,0.00011372804314271498,-15.411104574196274,0.00011358907917013994,16.70885030091033,0.48181302037033025,17.31925542514265,0.5754987025014427,30.55968647240701,0.35729970195295624,30.527289236927427,0.3559443516735201,-1.912459912944861,18.72198552937288,0,-0.028741830908803483,0.07105023760146288,10210ef1-cf1c-4857-b605-385f82d377c4,30.00075674662036,30.00007061684696,-0.03542705133772096
25,0,0.0,0.5,02:02:45.33,-15:22:00.01,30.68888258982672,4.477487294997962e-05,-15.36666927291785,4.466130870284246e-05,42.147498231677154,0.48330572408591016,42.68483599780663,0.5635400079946665,30.19361275449424,0.13970000655312156,30.19025682517214,0.13966815478422714,1.0843253949873084,47.96978004916968,0,-0.06698752588290233,0.0852777558420033,c755504e-9cad-4170-b534-5c061ab5919c,30.00060387861143,30.001990926271958,-0.1825104694813489
26,0,0.0,0.5,02:03:12.00,-15:21:59.99,30.799999424188474,4.0009733953205526e-05,-15.366664315326819,3.987656031512188e-05,47.15913725635735,0.48342038389683256,47.677709388674266,0.5626403975968886,30.173737083028495,0.12466300450503989,30.158561656280458,0.12475804285476177,88.11225134890877,15.702472594028915,0,-0.06085762166790383,0.08145185486640727,fa33fb26-6992-4e8f-af7f-660508750ca7,30.000605088234035,30.002689785738642,-0.2119526713062566
27,0,0.0,0.5,02:00:32.00,-15:21:59.97,30.133339375955003,0.00011061193330757195,-15.366658264484936,0.0001103739117471747,17.15688464816307,0.482103041141666,17.6892241811821,0.5720491967919712,30.469389842116602,0.3449177845325604,30.455014208198243,0.34464458725385255,5.240555160358206,41.38271248740346,0,-0.054727066505699154,0.07735577807585807,01bac23e-f812-4d7e-aff0-669a79e831a1,30.00060046340107,30.00007063838982,-0.03532498274081334
28,0,0.0,0.5,02:00:58.67,-15:22:00.00,30.244443962842475,8.534596973379933e-05,-15.366667117488143,8.530386621252717e-05,22.189562438743685,0.4823721414565538,22.788154871137845,0.5706447980280268,30.428489943282162,0.26758991866546,30.37629282420197,0.2668274479062744,0.1402331581942974,8.566344836799257,0,-0.06305736908175201,0.07795528463623964,be9f9fa0-4c0f-4c82-a808-8860e32fdf3c,30.000600802788608,30.000244880521286,-0.06475969895388715
29,0,0.0,0.5,02:01:25.33,-15:22:00.03,30.355559742753087,6.964821485970608e-05,-15.366675794360258,6.936815812075281e-05,27.20894513231573,0.4826035642421047,27.848125559536665,0.5689009884712434,30.36560191560781,0.2173582888039482,30.336199050945478,0.21769253491179874,-89.08125249067783,12.313835928429828,0,-0.06923529102251187,0.08386072524390067,8520cdbe-af5a-4096-9a07-6c0be5947a24,30.0006013242624,30.000524046529844,-0.09419786553794998
30,0,0.0,0.5,02:01:52.00,-15:22:00.00,30.466662959891163,5.877959489591458e-05,-15.366667344015786,5.858430043659268e-05,32.18175750573109,0.4829084021478302,32.789740947619315,0.5665553743091428,30.2896104753724,0.18336544250164766,30.276028336239406,0.18348066611953484,87.81686306931435,22.841843845001286,0,-0.07187075942651645,0.08179558482717277,b4c9b93d-d1c8-4026-8b1c-9b86dab8bd2b,30.000601971581712,30.000908079498146,-0.12363326034666157
31,0,0.0,0.5,02:02:18.67,-15:22:00.00,30.577779288622274,5.079380005389926e-05,-15.366667594597335,5.07227238788488e-05,37.16497276999952,0.4831364367863398,37.74002498654096,0.564873036939697,30.247026476594666,0.15873195273128285,30.217403129038193,0.1584360788208041,1.8124999343421322,8.638146782448395,0,-0.06346784410309597,0.08502218362457897,4ff451ec-f026-41ca-90b4-2e0539776db5,30.000602831020533,30.00139707506756,-0.15307304670789465
32,0,0.0,0.5,02:00:05.33,-15:22:00.02,30.022224489162447,0.00015609562185105134,-15.366671595226503,0.00015552422040165936,12.223229151784787,0.4823463412167449,12.722788900155486,0.5801700681949896,30.617088575029175,0.49428465138573,30.597341636896143,0.49488383825199966,88.9807371141038,40.06232516761811,0,0.002927640892584904,0.028631892760037064,1cb4b572-a4cf-4fc4-bcf7-eddc50e82ca1,30.000600379842368,30.000001282389807,-0.005887826269066559
